code_insee,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3
16102,22190.0,17.285714285714285,11942.857142857143,39325.71428571428,3.314285714285714,0.29214285714285715,16285.714285714286,29671.428571428572
16113,21060.0,16.5,12375.0,33470.0,2.7,0.22999999999999998,16250.0,26905.0
16154,21843.333333333332,14.0,12513.333333333334,34753.333333333336,2.8000000000000003,0.2376666666666667,16806.666666666668,27670.0
16291,22410.0,12.666666666666666,12733.333333333334,34813.333333333336,2.766666666666667,0.225,17280.0,28336.666666666668
16358,24240.0,10.666666666666666,13910.0,39893.333333333336,2.8666666666666667,0.24366666666666667,18680.0,31300.0
16374,17747.5,35.25,10610.0,29390.0,2.75,0.236,13917.5,23090.0
17028,22196.666666666668,14.0,12830.0,37053.333333333336,2.9,0.2436666666666667,17083.333333333332,28846.666666666668
17094,26230.0,8.0,14665.0,47810.0,3.3,0.2745,19465.0,35065.0
17200,27693.333333333332,5.333333333333333,16636.666666666668,47696.666666666664,2.8333333333333335,0.26266666666666666,21663.333333333332,35790.0
17264,26160.0,7.5,15160.0,45280.0,3.0,0.258,20605.0,33830.0
17274,26053.333333333332,7.0,15586.666666666666,44146.666666666664,2.8333333333333335,0.26633333333333337,20076.666666666668,33700.0
17299,20895.0,18.7,11743.0,35130.0,3.0100000000000002,0.2532,15729.0,27247.0
17300,22637.58620689655,19.03448275862069,12109.310344827587,41446.89655172414,3.410344827586207,0.28944827586206895,16588.96551724138,30614.48275862069
17306,23430.0,14.5,12653.75,41425.0,3.275,0.273125,17206.25,31142.5
17333,25160.0,11.5,13160.0,44075.0,3.35,0.2845,18380.0,33275.0
17347,20242.5,20.0,11175.0,33960.0,3.05,0.25825,14957.5,26320.0
17385,23100.0,11.666666666666666,13270.0,39243.333333333336,2.966666666666667,0.25533333333333336,17666.666666666668,30563.333333333332
17415,21430.909090909092,18.272727272727273,11850.0,37413.63636363636,3.1545454545454548,0.26736363636363636,15910.90909090909,28369.090909090908
17421,22345.0,12.5,13055.0,34395.0,2.6,0.223,17220.0,27960.0
17434,21443.333333333332,14.666666666666666,12303.333333333334,33916.666666666664,2.766666666666667,0.22966666666666669,16313.333333333334,27010.0
17449,21656.666666666668,11.333333333333334,13643.333333333334,34023.333333333336,2.466666666666667,0.211,17273.333333333332,27093.333333333332
18033,21600.434782608696,20.869565217391305,11716.521739130434,37262.608695652176,3.2086956521739127,0.2652608695652174,15920.0,28412.608695652172
18197,20422.5,19.5,11570.0,33527.5,2.95,0.2455,15272.5,26122.5
18205,24430.0,10.0,14210.0,41425.0,2.9,0.25225,18977.5,31252.5
18213,22190.0,11.5,13450.0,34270.0,2.55,0.217,17570.0,27810.0
18279,18916.153846153848,24.846153846153847,10804.615384615385,30890.76923076923,2.8846153846153846,0.24246153846153848,14400.76923076923,24213.076923076922
19031,21241.904761904763,17.904761904761905,12192.857142857143,36788.09523809524,3.0238095238095237,0.2638095238095238,15968.57142857143,27942.380952380954
19073,20190.0,19.0,11815.0,34735.0,2.95,0.256,14985.0,26335.0
